background_color{ 0, 0, 0 }
tile_pattern{
  id = "1",
  ground = "traversable",
  default_layer = 0,
  x = 0,
  y = 0,
  width = 48,
  height = 32,
}

tile_pattern{
  id = "10",
  ground = "wall",
  default_layer = 0,
  x = 112,
  y = 32,
  width = 8,
  height = 32,
}

tile_pattern{
  id = "100",
  ground = "wall",
  default_layer = 0,
  x = 128,
  y = 192,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "101",
  ground = "wall",
  default_layer = 0,
  x = 144,
  y = 192,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "102",
  ground = "wall",
  default_layer = 0,
  x = 56,
  y = 128,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "103",
  ground = "wall",
  default_layer = 0,
  x = 160,
  y = 192,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "104",
  ground = "wall",
  default_layer = 0,
  x = 176,
  y = 192,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "105",
  ground = "wall",
  default_layer = 0,
  x = 192,
  y = 192,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "106",
  ground = "wall",
  default_layer = 0,
  x = 112,
  y = 208,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "107",
  ground = "wall",
  default_layer = 0,
  x = 48,
  y = 136,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "108",
  ground = "wall",
  default_layer = 0,
  x = 56,
  y = 136,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "109",
  ground = "low_wall",
  default_layer = 0,
  x = 96,
  y = 48,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "11",
  ground = "wall",
  default_layer = 0,
  x = 184,
  y = 0,
  width = 8,
  height = 32,
}

tile_pattern{
  id = "110",
  ground = "wall",
  default_layer = 0,
  x = 48,
  y = 144,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "111",
  ground = "wall",
  default_layer = 0,
  x = 56,
  y = 144,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "112",
  ground = "wall",
  default_layer = 0,
  x = 128,
  y = 208,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "113",
  ground = "wall",
  default_layer = 0,
  x = 16,
  y = 136,
  width = 8,
  height = 16,
}

tile_pattern{
  id = "114",
  ground = "wall",
  default_layer = 0,
  x = 16,
  y = 128,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "115",
  ground = "wall",
  default_layer = 0,
  x = 40,
  y = 128,
  width = 8,
  height = 8,
}

tile_pattern{
  id = "116",
  ground = "wall",
  default_layer = 0,
  x = 40,
  y = 136,
  width = 8,
  height = 16,
}

tile_pattern{
  id = "117",
  ground = "wall",
  default_layer = 0,
  x = 24,
  y = 136,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "118",
  ground = "wall",
  default_layer = 0,
  x = 24,
  y = 128,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "119",
  ground = "wall",
  default_layer = 0,
  x = 144,
  y = 208,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "12",
  ground = "wall",
  default_layer = 0,
  x = 184,
  y = 32,
  width = 8,
  height = 32,
}

tile_pattern{
  id = "120",
  ground = "wall",
  default_layer = 0,
  x = 160,
  y = 208,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "121",
  ground = "wall",
  default_layer = 0,
  x = 176,
  y = 208,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "122",
  ground = "wall",
  default_layer = 0,
  x = 192,
  y = 208,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "123",
  ground = "wall",
  default_layer = 0,
  x = 160,
  y = 224,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "124",
  ground = "wall",
  default_layer = 0,
  x = 160,
  y = 240,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "125",
  ground = "low_wall",
  default_layer = 0,
  x = 16,
  y = 232,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "126",
  ground = "low_wall",
  default_layer = 0,
  x = 64,
  y = 224,
  width = 16,
  height = 32,
}

tile_pattern{
  id = "127",
  ground = "low_wall",
  default_layer = 0,
  x = 80,
  y = 232,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "128",
  ground = "low_wall",
  default_layer = 0,
  x = 96,
  y = 232,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "129",
  ground = "wall",
  default_layer = 0,
  x = 112,
  y = 240,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "13",
  ground = "wall",
  default_layer = 0,
  x = 120,
  y = 0,
  width = 8,
  height = 32,
}

tile_pattern{
  id = "130",
  ground = "low_wall",
  default_layer = 0,
  x = 128,
  y = 224,
  width = 16,
  height = 32,
}

tile_pattern{
  id = "131",
  ground = "low_wall",
  default_layer = 0,
  x = 144,
  y = 224,
  width = 16,
  height = 32,
}

tile_pattern{
  id = "132",
  ground = "wall",
  default_layer = 0,
  x = 48,
  y = 200,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "133",
  ground = "wall",
  default_layer = 0,
  x = 32,
  y = 200,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "134",
  ground = "low_wall",
  default_layer = 0,
  x = 16,
  y = 192,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "135",
  ground = "low_wall",
  default_layer = 0,
  x = 0,
  y = 192,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "136",
  ground = "low_wall",
  default_layer = 0,
  x = 64,
  y = 192,
  width = 24,
  height = 32,
}

tile_pattern{
  id = "137",
  ground = "low_wall",
  default_layer = 0,
  x = 88,
  y = 192,
  width = 24,
  height = 32,
}

tile_pattern{
  id = "138",
  ground = "low_wall",
  default_layer = 0,
  x = 160,
  y = 64,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "139",
  ground = "low_wall",
  default_layer = 0,
  x = 160,
  y = 88,
  width = 16,
  height = 16,
}

